"Integration Node (broker)","Ver","integration node UUID (broker UUID)","Integration server (ex.grp)","message flow","StartDate","StartTime","EndDate","EndTime","Tot.msgs","Tot.Elapse","max.elapse","min.elapse","total.cp","max.cp","min.cp","cp.wait","elapse.wait","total.msgsize","max.msgsize","min.msgsize","node.name","notde.type","msgs","tot.elapse","max.elapse","min.elapse","tot.cp","max.cp","min.cp"
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:39,2019-04-25,17:40,4296,73.919303,0.082977,0.007816,13.952540,0.014392,0.001869,0.532035,347.371461,61306210,100910,4412,"BuildOutputMessage","ComputeNode",4296,24.068448,0.066500,0.000890,6.613011,0.008564,0.000721
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:39,2019-04-25,17:40,4296,73.919303,0.082977,0.007816,13.952540,0.014392,0.001869,0.532035,347.371461,61306210,100910,4412,"InsertInputMsgESBQTable","ComputeNode",4296,16.885474,0.030151,0.001452,1.930005,0.003154,0.000207
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:39,2019-04-25,17:40,4296,73.919303,0.082977,0.007816,13.952540,0.014392,0.001869,0.532035,347.371461,61306210,100910,4412,"IsRedelivered","FilterNode",4296,0.052158,0.000172,0.000006,0.043078,0.000035,0.000005
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:39,2019-04-25,17:40,4296,73.919303,0.082977,0.007816,13.952540,0.014392,0.001869,0.532035,347.371461,61306210,100910,4412,"MessageLogWrite","ComputeNode",4296,4.886137,0.034493,0.000142,1.102850,0.001619,0.000105
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:39,2019-04-25,17:40,4296,73.919303,0.082977,0.007816,13.952540,0.014392,0.001869,0.532035,347.371461,61306210,100910,4412,"ParseInputMessage","ComputeNode",4296,2.580846,0.009373,0.000205,1.908514,0.002608,0.000202
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:39,2019-04-25,17:40,4296,73.919303,0.082977,0.007816,13.952540,0.014392,0.001869,0.532035,347.371461,61306210,100910,4412,"QA.CMDOLTP.ESB.REQ","MQInputNode",4296,24.080585,0.012775,0.003034,1.362812,0.002932,0.000139
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:39,2019-04-25,17:40,4296,73.919303,0.082977,0.007816,13.952540,0.014392,0.001869,0.532035,347.371461,61306210,100910,4412,"QA.CMDOLTPxx.PRD.REQ","MQOutputNode",4296,1.113135,0.000739,0.000164,0.777281,0.000569,0.000107
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:39,2019-04-25,17:40,4296,73.919303,0.082977,0.007816,13.952540,0.014392,0.001869,0.532035,347.371461,61306210,100910,4412,"ServiceStatusCheck","JavaComputeNode",4296,0.158797,0.001429,0.000018,0.133685,0.000962,0.000018
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:39,2019-04-25,17:40,4296,73.919303,0.082977,0.007816,13.952540,0.014392,0.001869,0.532035,347.371461,61306210,100910,4412,"Sleep_CMD_OLTP_REQ#01","JavaComputeNode",4296,0.093723,0.000076,0.000010,0.081304,0.000056,0.000007
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:39,2019-04-25,17:40,4278,78.345600,0.060753,0.008133,17.914006,0.018280,0.002515,0.941460,1836.700247,8261055,2073,1867,"BuildOutputMessage","ComputeNode",4278,3.686889,0.008792,0.000286,2.375258,0.003451,0.000237
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:39,2019-04-25,17:40,4278,78.345600,0.060753,0.008133,17.914006,0.018280,0.002515,0.941460,1836.700247,8261055,2073,1867,"InsertESBQTable","ComputeNode",4278,17.735610,0.031429,0.001583,2.313838,0.003770,0.000243
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:39,2019-04-25,17:40,4278,78.345600,0.060753,0.008133,17.914006,0.018280,0.002515,0.941460,1836.700247,8261055,2073,1867,"IsRedelivered","FilterNode",4278,0.056487,0.000146,0.000007,0.047119,0.000051,0.000005
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:39,2019-04-25,17:40,4278,78.345600,0.060753,0.008133,17.914006,0.018280,0.002515,0.941460,1836.700247,8261055,2073,1867,"MessageLogWrite","ComputeNode",4278,6.267508,0.045933,0.000172,1.219955,0.001798,0.000135
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:39,2019-04-25,17:40,4278,78.345600,0.060753,0.008133,17.914006,0.018280,0.002515,0.941460,1836.700247,8261055,2073,1867,"ParseInputMessage","ComputeNode",4278,21.874737,0.022704,0.001303,9.262807,0.007547,0.001272
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:39,2019-04-25,17:40,4278,78.345600,0.060753,0.008133,17.914006,0.018280,0.002515,0.941460,1836.700247,8261055,2073,1867,"PseudoStatusCheck","JavaComputeNode",4278,0.187017,0.000911,0.000018,0.152202,0.000099,0.000017
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:39,2019-04-25,17:40,4278,78.345600,0.060753,0.008133,17.914006,0.018280,0.002515,0.941460,1836.700247,8261055,2073,1867,"QA.CMDOLTP.ESB.RSP","MQOutputNode",4278,1.969219,0.003264,0.000161,1.085903,0.001670,0.000102
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:39,2019-04-25,17:40,4278,78.345600,0.060753,0.008133,17.914006,0.018280,0.002515,0.941460,1836.700247,8261055,2073,1867,"QA.CMDOLTP01.PRD.RSP","MQInputNode",1263,7.526827,0.010331,0.003179,0.385178,0.001032,0.000183
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:39,2019-04-25,17:40,4278,78.345600,0.060753,0.008133,17.914006,0.018280,0.002515,0.941460,1836.700247,8261055,2073,1867,"QA.CMDOLTP02.PRD.RSP","MQInputNode",1246,7.840980,0.027978,0.003268,0.391112,0.000869,0.000207
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:39,2019-04-25,17:40,4278,78.345600,0.060753,0.008133,17.914006,0.018280,0.002515,0.941460,1836.700247,8261055,2073,1867,"QA.CMDOLTP03.PRD.RSP","MQInputNode",435,2.313073,0.027662,0.003052,0.151830,0.001534,0.000251
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:39,2019-04-25,17:40,4278,78.345600,0.060753,0.008133,17.914006,0.018280,0.002515,0.941460,1836.700247,8261055,2073,1867,"QA.CMDOLTP06.PRD.RSP","MQInputNode",1334,8.785065,0.030276,0.003527,0.442310,0.001034,0.000203
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:39,2019-04-25,17:40,4278,78.345600,0.060753,0.008133,17.914006,0.018280,0.002515,0.941460,1836.700247,8261055,2073,1867,"Sleep_CMD_OLTP_RES#01","JavaComputeNode",4278,0.102188,0.000115,0.000011,0.086494,0.000068,0.000008
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG701","TCAZ_SQLRATE_EG701",2019-04-25,17:39,2019-04-25,17:40,5162,49.743681,0.117799,0.005529,21.627210,0.006418,0.002980,5.807901,2352.828806,2147392,416,416,"Compute","ComputeNode",5162,25.713557,0.068954,0.003501,19.958305,0.006035,0.002666
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG701","TCAZ_SQLRATE_EG701",2019-04-25,17:39,2019-04-25,17:40,5162,49.743681,0.117799,0.005529,21.627210,0.006418,0.002980,5.807901,2352.828806,2147392,416,416,"Java Compute","JavaComputeNode",5162,0.250995,0.037660,0.000018,0.170407,0.000814,0.000017
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG701","TCAZ_SQLRATE_EG701",2019-04-25,17:39,2019-04-25,17:40,5162,49.743681,0.117799,0.005529,21.627210,0.006418,0.002980,5.807901,2352.828806,2147392,416,416,"MQ Input","MQInputNode",5162,22.582261,0.107976,0.001702,0.743702,0.000786,0.000091
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG701","TCAZ_SQLRATE_EG701",2019-04-25,17:39,2019-04-25,17:40,5162,49.743681,0.117799,0.005529,21.627210,0.006418,0.002980,5.807901,2352.828806,2147392,416,416,"MQ Output","MQOutputNode",5162,1.196868,0.013144,0.000155,0.754796,0.000299,0.000100
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","TCAZ_SQLRATE_EG201",2019-04-25,17:39,2019-04-25,17:40,2867,31.558583,0.106251,0.005418,11.847848,0.006546,0.002913,0.498328,207.868943,1192672,416,416,"Compute","ComputeNode",2867,22.021265,0.102431,0.003452,10.913428,0.006170,0.002622
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","TCAZ_SQLRATE_EG201",2019-04-25,17:39,2019-04-25,17:40,2867,31.558583,0.106251,0.005418,11.847848,0.006546,0.002913,0.498328,207.868943,1192672,416,416,"Java Compute","JavaComputeNode",2867,0.101462,0.001270,0.000021,0.088588,0.000083,0.000020
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","TCAZ_SQLRATE_EG201",2019-04-25,17:39,2019-04-25,17:40,2867,31.558583,0.106251,0.005418,11.847848,0.006546,0.002913,0.498328,207.868943,1192672,416,416,"MQ Input","MQInputNode",2867,8.741459,0.044201,0.001729,0.406905,0.000722,0.000087
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","TCAZ_SQLRATE_EG201",2019-04-25,17:39,2019-04-25,17:40,2867,31.558583,0.106251,0.005418,11.847848,0.006546,0.002913,0.498328,207.868943,1192672,416,416,"MQ Output","MQOutputNode",2867,0.694397,0.007790,0.000165,0.438927,0.000545,0.000104
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:39,2019-04-25,17:40,7128,380.480713,4.939587,0.011721,26.143232,2.055279,0.002553,0.571391,1758.555640,14926920,2095,1889,"BuildOutputMessage","ComputeNode",7128,79.946105,0.978261,0.000436,4.913976,0.739024,0.000347
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:39,2019-04-25,17:40,7128,380.480713,4.939587,0.011721,26.143232,2.055279,0.002553,0.571391,1758.555640,14926920,2095,1889,"InsertESBEXQTable","ComputeNode",7427,51.044447,2.318366,0.001423,3.000013,0.517940,0.000143
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:39,2019-04-25,17:40,7128,380.480713,4.939587,0.011721,26.143232,2.055279,0.002553,0.571391,1758.555640,14926920,2095,1889,"IsRedelivered","FilterNode",7128,0.083431,0.000203,0.000005,0.065411,0.000039,0.000004
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:39,2019-04-25,17:40,7128,380.480713,4.939587,0.011721,26.143232,2.055279,0.002553,0.571391,1758.555640,14926920,2095,1889,"MessageLogWrite","ComputeNode",7128,21.260629,0.067560,0.000164,1.857992,0.001592,0.000113
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:39,2019-04-25,17:40,7128,380.480713,4.939587,0.011721,26.143232,2.055279,0.002553,0.571391,1758.555640,14926920,2095,1889,"ParseInputMessage","ComputeNode",7128,157.876674,0.128900,0.001517,12.086155,0.019713,0.001359
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:39,2019-04-25,17:40,7128,380.480713,4.939587,0.011721,26.143232,2.055279,0.002553,0.571391,1758.555640,14926920,2095,1889,"PickupDestinationInfo","JavaComputeNode",7128,0.468637,0.020417,0.000018,0.224683,0.002593,0.000017
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:39,2019-04-25,17:40,7128,380.480713,4.939587,0.011721,26.143232,2.055279,0.002553,0.571391,1758.555640,14926920,2095,1889,"QA.CMDEX05.PRD.OWD","MQInputNode",1,0.012583,0.012583,0.012583,0.000646,0.000646,0.000646
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:39,2019-04-25,17:40,7128,380.480713,4.939587,0.011721,26.143232,2.055279,0.002553,0.571391,1758.555640,14926920,2095,1889,"QA.CMDEX06.PRD.OWD","MQInputNode",7127,65.553511,0.084870,0.003023,1.842885,0.001372,0.000131
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:39,2019-04-25,17:40,7128,380.480713,4.939587,0.011721,26.143232,2.055279,0.002553,0.571391,1758.555640,14926920,2095,1889,"QA.CMDEXxxxxxx.ESB.OWD","MQOutputNode",7427,4.063704,1.603004,0.000154,2.019417,0.774822,0.000092
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:39,2019-04-25,17:40,7128,380.480713,4.939587,0.011721,26.143232,2.055279,0.002553,0.571391,1758.555640,14926920,2095,1889,"Sleep_CMD_OLTP#EX01","JavaComputeNode",7128,0.170992,0.001384,0.000010,0.132054,0.000048,0.000007
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:40,2019-04-25,17:41,4188,81.515831,0.084918,0.008074,13.864238,0.012519,0.001789,0.495683,336.420345,61015294,100910,4412,"BuildOutputMessage","ComputeNode",4188,26.865963,0.071380,0.000906,6.601107,0.008996,0.000744
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:40,2019-04-25,17:41,4188,81.515831,0.084918,0.008074,13.864238,0.012519,0.001789,0.495683,336.420345,61015294,100910,4412,"InsertInputMsgESBQTable","ComputeNode",4188,22.138121,0.039930,0.001567,1.950720,0.002582,0.000204
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:40,2019-04-25,17:41,4188,81.515831,0.084918,0.008074,13.864238,0.012519,0.001789,0.495683,336.420345,61015294,100910,4412,"IsRedelivered","FilterNode",4188,0.051797,0.000178,0.000006,0.042967,0.000038,0.000005
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:40,2019-04-25,17:41,4188,81.515831,0.084918,0.008074,13.864238,0.012519,0.001789,0.495683,336.420345,61015294,100910,4412,"MessageLogWrite","ComputeNode",4188,4.050965,0.053463,0.000140,1.070556,0.001033,0.000121
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:40,2019-04-25,17:41,4188,81.515831,0.084918,0.008074,13.864238,0.012519,0.001789,0.495683,336.420345,61015294,100910,4412,"ParseInputMessage","ComputeNode",4188,2.594876,0.009830,0.000204,1.893993,0.002623,0.000202
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:40,2019-04-25,17:41,4188,81.515831,0.084918,0.008074,13.864238,0.012519,0.001789,0.495683,336.420345,61015294,100910,4412,"QA.CMDOLTP.ESB.REQ","MQInputNode",4188,24.470994,0.043154,0.003057,1.333495,0.002212,0.000137
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:40,2019-04-25,17:41,4188,81.515831,0.084918,0.008074,13.864238,0.012519,0.001789,0.495683,336.420345,61015294,100910,4412,"QA.CMDOLTPxx.PRD.REQ","MQOutputNode",4188,1.097731,0.000683,0.000171,0.761580,0.000541,0.000115
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:40,2019-04-25,17:41,4188,81.515831,0.084918,0.008074,13.864238,0.012519,0.001789,0.495683,336.420345,61015294,100910,4412,"ServiceStatusCheck","JavaComputeNode",4188,0.152447,0.000825,0.000019,0.129378,0.000117,0.000017
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_REQ",2019-04-25,17:40,2019-04-25,17:41,4188,81.515831,0.084918,0.008074,13.864238,0.012519,0.001789,0.495683,336.420345,61015294,100910,4412,"Sleep_CMD_OLTP_REQ#01","JavaComputeNode",4188,0.092937,0.000125,0.000010,0.080442,0.000067,0.000008
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:40,2019-04-25,17:41,4352,87.259925,0.067539,0.008362,18.172238,0.016149,0.002467,0.930958,1837.274578,8400420,2073,1867,"BuildOutputMessage","ComputeNode",4352,3.718797,0.010038,0.000288,2.394395,0.004072,0.000234
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:40,2019-04-25,17:41,4352,87.259925,0.067539,0.008362,18.172238,0.016149,0.002467,0.930958,1837.274578,8400420,2073,1867,"InsertESBQTable","ComputeNode",4352,24.987346,0.045550,0.001675,2.433966,0.003441,0.000250
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:40,2019-04-25,17:41,4352,87.259925,0.067539,0.008362,18.172238,0.016149,0.002467,0.930958,1837.274578,8400420,2073,1867,"IsRedelivered","FilterNode",4352,0.060102,0.000163,0.000006,0.048846,0.000049,0.000005
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:40,2019-04-25,17:41,4352,87.259925,0.067539,0.008362,18.172238,0.016149,0.002467,0.930958,1837.274578,8400420,2073,1867,"MessageLogWrite","ComputeNode",4352,5.414135,0.034836,0.000164,1.231838,0.002209,0.000136
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:40,2019-04-25,17:41,4352,87.259925,0.067539,0.008362,18.172238,0.016149,0.002467,0.930958,1837.274578,8400420,2073,1867,"ParseInputMessage","ComputeNode",4352,23.123451,0.027467,0.001318,9.342907,0.007496,0.001255
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:40,2019-04-25,17:41,4352,87.259925,0.067539,0.008362,18.172238,0.016149,0.002467,0.930958,1837.274578,8400420,2073,1867,"PseudoStatusCheck","JavaComputeNode",4352,0.191936,0.001444,0.000019,0.156098,0.000773,0.000018
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:40,2019-04-25,17:41,4352,87.259925,0.067539,0.008362,18.172238,0.016149,0.002467,0.930958,1837.274578,8400420,2073,1867,"QA.CMDOLTP.ESB.RSP","MQOutputNode",4352,2.027521,0.023204,0.000163,1.082770,0.001632,0.000097
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:40,2019-04-25,17:41,4352,87.259925,0.067539,0.008362,18.172238,0.016149,0.002467,0.930958,1837.274578,8400420,2073,1867,"QA.CMDOLTP01.PRD.RSP","MQInputNode",1339,7.987517,0.012959,0.003217,0.407359,0.001134,0.000180
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:40,2019-04-25,17:41,4352,87.259925,0.067539,0.008362,18.172238,0.016149,0.002467,0.930958,1837.274578,8400420,2073,1867,"QA.CMDOLTP02.PRD.RSP","MQInputNode",1245,8.048539,0.014526,0.003001,0.389041,0.001000,0.000199
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:40,2019-04-25,17:41,4352,87.259925,0.067539,0.008362,18.172238,0.016149,0.002467,0.930958,1837.274578,8400420,2073,1867,"QA.CMDOLTP03.PRD.RSP","MQInputNode",428,2.390989,0.016473,0.003215,0.152362,0.000875,0.000256
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:40,2019-04-25,17:41,4352,87.259925,0.067539,0.008362,18.172238,0.016149,0.002467,0.930958,1837.274578,8400420,2073,1867,"QA.CMDOLTP06.PRD.RSP","MQInputNode",1340,9.203612,0.024417,0.003638,0.443237,0.001612,0.000195
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG101","cmdoltp.CMD_OLTP_RES",2019-04-25,17:40,2019-04-25,17:41,4352,87.259925,0.067539,0.008362,18.172238,0.016149,0.002467,0.930958,1837.274578,8400420,2073,1867,"Sleep_CMD_OLTP_RES#01","JavaComputeNode",4352,0.105980,0.001059,0.000010,0.089419,0.000063,0.000009
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","TCAZ_SQLRATE_EG201",2019-04-25,17:40,2019-04-25,17:41,2851,32.249327,0.150080,0.005423,11.808060,0.009008,0.002904,0.489661,201.470117,1186016,416,416,"Compute","ComputeNode",2851,22.480991,0.145853,0.003447,10.881896,0.008299,0.002629
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","TCAZ_SQLRATE_EG201",2019-04-25,17:40,2019-04-25,17:41,2851,32.249327,0.150080,0.005423,11.808060,0.009008,0.002904,0.489661,201.470117,1186016,416,416,"Java Compute","JavaComputeNode",2851,0.101199,0.002040,0.000020,0.088426,0.000087,0.000019
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","TCAZ_SQLRATE_EG201",2019-04-25,17:40,2019-04-25,17:41,2851,32.249327,0.150080,0.005423,11.808060,0.009008,0.002904,0.489661,201.470117,1186016,416,416,"MQ Input","MQInputNode",2851,8.984915,0.072672,0.001727,0.402774,0.000773,0.000092
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","TCAZ_SQLRATE_EG201",2019-04-25,17:40,2019-04-25,17:41,2851,32.249327,0.150080,0.005423,11.808060,0.009008,0.002904,0.489661,201.470117,1186016,416,416,"MQ Output","MQOutputNode",2851,0.682222,0.003694,0.000162,0.434964,0.000341,0.000100
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:40,2019-04-25,17:41,6961,372.902600,0.195029,0.012424,23.546227,0.005736,0.002551,0.561546,1736.200155,14577399,2095,2093,"BuildOutputMessage","ComputeNode",6961,73.801473,0.128840,0.000437,4.092186,0.000918,0.000345
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:40,2019-04-25,17:41,6961,372.902600,0.195029,0.012424,23.546227,0.005736,0.002551,0.561546,1736.200155,14577399,2095,2093,"InsertESBEXQTable","ComputeNode",6961,46.962525,0.039147,0.001455,2.433100,0.002657,0.000159
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:40,2019-04-25,17:41,6961,372.902600,0.195029,0.012424,23.546227,0.005736,0.002551,0.561546,1736.200155,14577399,2095,2093,"IsRedelivered","FilterNode",6961,0.081928,0.000795,0.000005,0.063619,0.000034,0.000004
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:40,2019-04-25,17:41,6961,372.902600,0.195029,0.012424,23.546227,0.005736,0.002551,0.561546,1736.200155,14577399,2095,2093,"MessageLogWrite","ComputeNode",6961,21.087531,0.040671,0.000160,1.811547,0.001424,0.000122
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:40,2019-04-25,17:41,6961,372.902600,0.195029,0.012424,23.546227,0.005736,0.002551,0.561546,1736.200155,14577399,2095,2093,"ParseInputMessage","ComputeNode",6961,164.126855,0.146629,0.001519,11.782602,0.002749,0.001375
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:40,2019-04-25,17:41,6961,372.902600,0.195029,0.012424,23.546227,0.005736,0.002551,0.561546,1736.200155,14577399,2095,2093,"PickupDestinationInfo","JavaComputeNode",6961,0.450668,0.021449,0.000019,0.215852,0.000089,0.000017
"MBMQH1","0002","7bbd0a24-ea7b-11e5-8afd-09bcd8f20000","MBEG201","cmdex.CMD_OLTP_EX",2019-04-25,17:40,2019-04-25,17:41,6961,372.902600,0.195029,0.012424,23.546227,0.005736,0.002551,0.561546,1736.200155,14577399,2095,2093,"QA.CMDEX06.PRD.OWD","MQInputNode",6961,63.674627,0.070015,0.003231,1.795620,0.000912,0.000132
