"DATE","TIME","SYSID","SG","DNUM","DTYPE","CYL","VOLSER","PAV","H","LCU","RATE","RESP","IOSQ","CMR","DB","INT","PEND","DISC","CONN","%CONN","%UTIL","%RESV","#ALLOC","%ALLOC"
"19/04/25","17:39:00","A1","","C1AE","33909",10017,"YDBT01",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","","C1AF","33909",10017,"YDBT02",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","","C1B0","33909",10017,"YDBT03",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,2.0,100.0
"19/04/25","17:39:00","A1","ARCMQSG","C1B1","33909",10017,"YMQAC3",1.0,"H","019F",0.017,.179,.000,.000,.000,.000,.102,.000,.077,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","ARCMQSG","C1B2","33909",10017,"YMQAC4",1.0,"H","019F",17.615,1.14,.000,.000,.000,.000,.072,.431,.638,1.12,1.88,0.0,0.0,100.0
"19/04/25","17:39:00","A1","MBZFSSG2","C1B3","33909",10017,"YMBUR2",1.0,"H","019F",0.017,.166,.000,.000,.000,.000,.102,.000,.064,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","","C1B4","33909",10017,"YMBH02",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","SMDSSG","C1B5","33909",10017,"YMQSM1",1.0,"H","019F",0.015,.199,.000,.000,.000,.000,.128,.000,.071,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","SMDSSG","C1B6","33909",10017,"YMQSM2",1.0,"H","019F",0.017,.179,.000,.000,.000,.000,.115,.000,.064,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","SMDSSG","C1B7","33909",10017,"YMQSM3",1.0,"H","019F",0.015,.199,.000,.000,.000,.000,.114,.000,.085,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","SMDSSG","C1B8","33909",10017,"YMQSM4",1.0,"H","019F",0.017,.192,.000,.000,.000,.000,.115,.000,.077,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","","C1B9","33909",10017,"YGDU51",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","","C1BA","33909",10017,"YGDU52",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","","C1BB","33909",10017,"YGDU53",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","","C1BC","33909",10017,"YGDU54",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","","C1BD","33909",10017,"YGDU55",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","","C1BE","33909",10017,"YGDU56",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","","C1BF","33909",10017,"XXC1BF",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","","C1C0","33909",10017,"XXC1C0",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","","C1C1","33909",10017,"XXC1C1",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","","C1C2","33909",10017,"YDSA2C",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A1","","","",,"LCU",,"","019F",1317.60,.737,.000,.000,.007,.000,.079,.370,.288,0.64,1.46,0.0,197,100.0
"19/04/25","17:39:00","A2","","26BA","33909",10017,"TCAZ01",,"","00A2",0.103,.522,.000,.000,.000,.000,.105,.000,.417,0.00,0.00,0.0,8.0,100.0
"19/04/25","17:39:00","A2","","26BB","33909",10017,"TCAZ02",,"","00A2",0.010,.235,.000,.000,.000,.000,.107,.000,.128,0.00,0.00,0.0,16.9,100.0
"19/04/25","17:39:00","A2","","26CA","33909",10017,"JDOC02",,"","00A2",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","26CB","33909",10017,"JDOC03",,"","00A2",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","26CC","33909",10017,"JDOC04",,"","00A2",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","26CD","33909",10017,"JDOC05",,"","00A2",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","","",,"LCU",,"","00A2",0.113,.497,.000,.000,.000,.000,.105,.000,.392,0.00,0.00,0.0,24.9,100.0
"19/04/25","17:39:00","A2","","8D80","33909",10017,"TCAZ03",1.0,"H","016F",0.303,.647,.000,.001,.000,.000,.113,.000,.534,0.02,0.02,0.0,9.0,100.0
"19/04/25","17:39:00","A2","DOC2SG","8D81","33909",10017,"YDOC01",1.0,"H","016F",0.017,.230,.000,.013,.000,.000,.128,.000,.102,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DOC2SG","8D82","33909",10017,"YDOC02",1.0,"H","016F",0.017,.243,.000,.000,.000,.000,.141,.000,.102,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DOC2SG","8D83","33909",10017,"YDOC03",1.0,"H","016F",0.017,.230,.000,.000,.000,.000,.128,.000,.102,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DOC2SG","8D84","33909",10017,"YDOC04",1.0,"H","016F",0.017,.256,.000,.000,.000,.000,.141,.000,.115,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DOC2SG","8D85","33909",10017,"YDOC05",1.0,"H","016F",0.017,.205,.000,.000,.000,.000,.115,.000,.090,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DOC2SG","8D86","33909",10017,"YDOC06",1.0,"H","016F",0.017,.218,.000,.013,.000,.000,.128,.000,.090,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DOC2SG","8D87","33909",10017,"YDOC07",1.0,"H","016F",0.017,.282,.000,.013,.000,.000,.141,.000,.141,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DOC2SG","8D88","33909",10017,"YDOC08",1.0,"H","016F",0.017,.243,.000,.000,.000,.000,.128,.000,.115,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DOC2SG","8D89","33909",10017,"YDOC09",1.0,"H","016F",0.017,.256,.000,.013,.000,.000,.141,.000,.115,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DOC2SG","8D8A","33909",10017,"YDOC10",1.0,"H","016F",0.017,.230,.000,.000,.000,.000,.115,.000,.115,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DOC2SG","8D8B","33909",10017,"YDOC11",1.0,"H","016F",0.017,.218,.000,.013,.000,.000,.128,.000,.090,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DOC2SG","8D8C","33909",10017,"YDOC12",1.0,"H","016F",0.017,.269,.000,.013,.000,.000,.141,.000,.128,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DOC2SG","8D8D","33909",10017,"YDOC13",1.0,"H","016F",0.017,.269,.000,.026,.000,.000,.154,.000,.115,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DOC2SG","8D8E","33909",10017,"YDOC14",1.0,"H","016F",0.017,.230,.000,.000,.000,.000,.128,.000,.102,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DOC2SG","8D8F","33909",10017,"YDOC15",1.0,"H","016F",0.017,.230,.000,.000,.000,.000,.128,.000,.102,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","SLOG2SG","8D90","33909",10017,"YSLG01",1.0,"H","016F",0.017,.243,.000,.000,.000,.000,.141,.000,.102,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","SLOG2SG","8D91","33909",10017,"YSLG02",1.0,"H","016F",0.017,.256,.000,.000,.000,.000,.128,.000,.128,0.00,0.00,0.0,1.0,100.0
"19/04/25","17:39:00","A2","SLOG2SG","8D92","33909",10017,"YSLG03",1.0,"H","016F",0.017,.243,.000,.000,.000,.000,.128,.000,.115,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DMPEXSG","8D93","33909",10017,"YDMP01",1.0,"H","016F",0.017,.218,.000,.000,.000,.000,.115,.000,.102,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DMPEXSG","8D94","33909",10017,"YDMP02",1.0,"H","016F",0.017,.243,.000,.000,.000,.000,.128,.000,.115,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","TMPSG","8D95","33909",10017,"YTMP01",1.0,"H","016F",0.017,.230,.000,.000,.000,.000,.128,.000,.102,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","TMPSG","8D96","33909",10017,"YTMP02",1.0,"H","016F",0.017,.256,.000,.000,.000,.000,.141,.000,.115,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","TMPSG","8D97","33909",10017,"YTMP03",1.0,"H","016F",0.017,.256,.000,.013,.000,.000,.141,.000,.115,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","TMPSG","8D98","33909",10017,"YTMP04",1.0,"H","016F",0.017,.256,.000,.013,.000,.000,.141,.000,.115,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","TMPSG","8D99","33909",10017,"YTMP05",1.0,"H","016F",0.023,.741,.000,.018,.000,.000,.137,.000,.603,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","8DAC","33909",10017,"YCPUMF",1.0,"H","016F",0.033,.301,.000,.000,.000,.000,.083,.000,.218,0.00,0.00,0.0,1.0,100.0
"19/04/25","17:39:00","A2","","","",,"LCU",,"","016F",0.760,.422,.000,.004,.000,.000,.123,.000,.299,0.00,0.00,0.0,11.0,100.0
"19/04/25","17:39:00","A2","","8E92","33909",10017,"YCDS02",1.0,"H","0170",0.478,1.01,.000,.003,.000,.001,.132,.000,.879,0.04,0.04,0.0,14.0,100.0
"19/04/25","17:39:00","A2","","8EA4","33909",10017,"1.0H",,"","0170",0.003,.064,.000,.000,.000,.000,.064,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","8EA5","33909",10017,"1.0H",,"","0170",0.003,.128,.000,.000,.000,.000,.128,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","8EB5","33909",10017,"1.0H",,"","0170",0.003,.128,.000,.000,.000,.000,.128,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","8EB7","33909",10017,"1.0H",,"","0170",0.003,.128,.000,.000,.000,.000,.128,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","","",,"LCU",,"","0170",0.492,.987,.000,.003,.000,.001,.131,.000,.855,0.01,0.01,0.0,14.0,100.0
"19/04/25","17:39:00","A2","","8F94","33909",10017,"1.0H",,"","0171",0.003,.128,.000,.000,.000,.000,.128,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","8F95","33909",10017,"1.0H",,"","0171",0.003,.128,.000,.000,.000,.000,.128,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","8F96","33909",10017,"1.0H",,"","0171",0.003,.128,.000,.000,.000,.000,.128,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","8F97","33909",10017,"1.0H",,"","0171",0.003,.128,.000,.000,.000,.000,.128,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","8F98","33909",10017,"1.0H",,"","0171",0.003,.128,.000,.000,.000,.000,.128,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","8F9C","33909",10017,"1.0H",,"","0171",0.003,.128,.000,.000,.000,.000,.128,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","8F9D","33909",10017,"1.0H",,"","0171",0.003,.064,.000,.000,.000,.000,.064,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","8FAC","33909",10017,"1.0H",,"","0171",0.003,.128,.000,.000,.000,.000,.128,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","8FAD","33909",10017,"1.0H",,"","0171",0.003,.128,.000,.000,.000,.000,.128,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","8FB0","33909",10017,"1.0H",,"","0171",0.003,.128,.000,.000,.000,.000,.128,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","","",,"LCU",,"","0171",0.033,.122,.000,.000,.000,.000,.122,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C092","33909",10017,"YCDS01",1.0,"H","019E",2.345,.613,.000,.000,.012,.000,.129,.004,.480,0.11,0.11,0.0,14.0,100.0
"19/04/25","17:39:00","A2","","C093","33909",10017,"TMP001",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C094","33909",10017,"YDSA1A",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,2.0,100.0
"19/04/25","17:39:00","A2","","C095","33909",10017,"YDSA1B",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,1.0,100.0
"19/04/25","17:39:00","A2","SGLOGRA1","C096","33909",10017,"YLGR11",1.0,"H","019E",0.017,.166,.000,.000,.000,.000,.090,.000,.077,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C097","33909",10017,"YSYZ2A",1.0,"H","019E",0.098,.245,.000,.000,.000,.000,.102,.000,.143,0.00,0.00,0.0,188,100.0
"19/04/25","17:39:00","A2","","C098","33909",10017,"YSYZ2B",1.0,"H","019E",0.030,.142,.000,.000,.000,.000,.078,.000,.064,0.00,0.00,0.0,142,100.0
"19/04/25","17:39:00","A2","","C099","33909",10017,"YSYZ2C",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,1.0,100.0
"19/04/25","17:39:00","A2","","C09A","33909",10017,"YSYZ2D",1.0,"H","019E",0.047,.311,.000,.000,.000,.000,.096,.000,.215,0.00,0.00,0.0,54.0,100.0
"19/04/25","17:39:00","A2","","C09B","33909",10017,"YSYZ2E",1.0,"H","019E",3.648,.221,.000,.000,.000,.000,.078,.000,.142,0.05,0.05,0.0,124,100.0
"19/04/25","17:39:00","A2","","C09C","33909",10017,"YMQL11",1.0,"H","019E",7.430,.191,.000,.000,.000,.000,.073,.037,.081,0.06,0.09,0.0,1.0,100.0
"19/04/25","17:39:00","A2","","C09D","33909",10017,"YMQL12",1.0,"H","019E",3.180,.254,.000,.000,.000,.000,.070,.084,.100,0.03,0.06,0.0,1.0,100.0
"19/04/25","17:39:00","A2","","C09E","33909",10017,"YMQL13",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C09F","33909",10017,"YMQL14",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C0A0","33909",10017,"YMQP11",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,2.0,100.0
"19/04/25","17:39:00","A2","","C0A1","33909",10017,"YWAS11",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C0A2","33909",10017,"YDBL01",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C0A3","33909",10017,"YDBL02",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,1.0,100.0
"19/04/25","17:39:00","A2","","C0A4","33909",10017,"YDBL06",1.0,"H","019E",372.536,.542,.000,.000,.000,.000,.070,.273,.200,7.45,17.61,0.0,2.0,100.0
"19/04/25","17:39:00","A2","","C0A5","33909",10017,"YDBL05",1.0,"H","019E",459.658,.540,.000,.000,.000,.000,.070,.270,.200,9.21,21.62,0.0,2.0,100.0
"19/04/25","17:39:00","A2","ARCASG","C0A6","33909",10017,"YDBA01",1.0,"H","019E",23.387,1.41,.000,.000,.000,.000,.073,.554,.783,1.83,3.13,0.0,0.0,100.0
"19/04/25","17:39:00","A2","ARCASG","C0A7","33909",10017,"YDBA02",1.0,"H","019E",0.287,.811,.000,.000,.000,.000,.092,.156,.563,0.02,0.02,0.0,0.0,100.0
"19/04/25","17:39:00","A2","ARCASG","C0A8","33909",10017,"YDBA03",1.0,"H","019E",0.097,.746,.000,.000,.000,.000,.086,.247,.413,0.00,0.01,0.0,0.0,100.0
"19/04/25","17:39:00","A2","ARCASG","C0A9","33909",10017,"YDBA04",1.0,"H","019E",11.702,1.22,.000,.000,.000,.000,.071,.408,.742,0.87,1.35,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C0AA","33909",10017,"YDBU01",1.0,"H","019E",0.937,3.58,.000,.002,.000,.000,.084,2.25,1.24,0.12,0.33,0.0,3.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C0AB","33909",10017,"YDBU02",1.0,"H","019E",0.017,.192,.000,.000,.000,.000,.115,.000,.077,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C0AC","33909",10017,"YDBU03",1.0,"H","019E",0.017,.179,.000,.000,.000,.000,.115,.000,.064,0.00,0.00,0.0,3.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C0AD","33909",10017,"YDBU04",1.0,"H","019E",0.017,.205,.000,.000,.000,.000,.128,.000,.077,0.00,0.00,0.0,2.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C0AE","33909",10017,"YDBU05",1.0,"H","019E",0.055,.687,.000,.000,.000,.000,.085,.237,.365,0.00,0.00,0.0,1.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C0AF","33909",10017,"YDBU06",1.0,"H","019E",1.048,.255,.000,.000,.000,.000,.077,.027,.151,0.02,0.02,0.0,1.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C0B0","33909",10017,"YDBU07",1.0,"H","019E",5.228,.924,.000,.000,.000,.000,.088,.366,.470,0.25,0.44,0.0,2.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C0B1","33909",10017,"YDBU08",1.0,"H","019E",99.974,.711,.000,.000,.000,.000,.069,.403,.240,2.40,6.42,0.0,2.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C0B2","33909",10017,"YDBU09",1.0,"H","019E",0.047,.160,.000,.000,.000,.000,.087,.000,.073,0.00,0.00,0.0,3.0,100.0
"19/04/25","17:39:00","A2","DBAGSG","C0B3","33909",10017,"YDBU0A",1.0,"H","019E",0.017,.179,.000,.000,.000,.000,.102,.000,.077,0.00,0.00,0.0,1.0,100.0
"19/04/25","17:39:00","A2","DBCSG","C0B4","33909",10017,"YDBC01",1.0,"H","019E",0.073,.422,.000,.000,.000,.000,.079,.195,.148,0.00,0.00,0.0,79.0,100.0
"19/04/25","17:39:00","A2","","C0B5","33909",10017,"YDBW01",1.0,"H","019E",0.003,.512,.000,.000,.000,.000,.064,.256,.192,0.00,0.00,0.0,21.0,100.0
"19/04/25","17:39:00","A2","","C0B6","33909",10017,"YDBB01",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C0B7","33909",10017,"YDBB02",1.0,"H","019E",0.052,.661,.000,.000,.000,.000,.070,.330,.260,0.00,0.00,0.0,6.0,100.0
"19/04/25","17:39:00","A2","","C0B8","33909",10017,"YDBI01",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","ARCMQSG","C0B9","33909",10017,"YMQAC1",1.0,"H","019E",17.527,.977,.000,.000,.000,.000,.069,.322,.586,1.03,1.59,0.0,0.0,100.0
"19/04/25","17:39:00","A2","ARCMQSG","C0BA","33909",10017,"YMQAC2",1.0,"H","019E",8.860,.941,.000,.000,.000,.000,.070,.299,.572,0.51,0.77,0.0,0.0,100.0
"19/04/25","17:39:00","A2","MBZFSSG1","C0BB","33909",10017,"YMBUR1",1.0,"H","019E",0.017,.166,.000,.000,.000,.000,.102,.000,.064,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C0BC","33909",10017,"YMBH01",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C0BD","33909",10017,"YGDU41",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C0BE","33909",10017,"YGDU42",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C0BF","33909",10017,"YGDU43",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C0C0","33909",10017,"YGDU44",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C0C1","33909",10017,"YGDU45",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C0C2","33909",10017,"YDSA1C",1.0,"H","019E",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","","",,"LCU",,"","019E",1018.35,.597,.000,.000,.000,.000,.070,.291,.235,0.49,1.09,0.0,659,100.0
"19/04/25","17:39:00","A2","","C188","33909",10017,"YCOM01",1.0,"H","019F",5.770,.179,.000,.000,.000,.000,.078,.003,.097,0.06,0.06,0.0,58.0,100.0
"19/04/25","17:39:00","A2","","C189","33909",10017,"YCOM02",1.0,"H","019F",0.252,.388,.000,.000,.000,.000,.070,.176,.142,0.00,0.01,0.0,11.0,100.0
"19/04/25","17:39:00","A2","","C18A","33909",10017,"YDSA2A",1.0,"H","019F",1.510,.569,.000,.000,.000,.000,.093,.309,.167,0.03,0.07,0.0,21.0,100.0
"19/04/25","17:39:00","A2","","C18B","33909",10017,"YDSA2B",1.0,"H","019F",1.050,.576,.000,.000,.000,.000,.102,.288,.186,0.02,0.05,0.0,4.0,100.0
"19/04/25","17:39:00","A2","SGLOGRA2","C18C","33909",10017,"YLGR21",1.1,"H","019F",385.756,.836,.000,.000,.340,.000,.409,.279,.149,5.28,15.21,0.0,4.0,100.0
"19/04/25","17:39:00","A2","","C18D","33909",10017,"YWRK01",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,12.0,100.0
"19/04/25","17:39:00","A2","SGLOGRC","C18E","33909",10017,"YLGRC1",1.0,"H","019F",0.353,.598,.000,.000,.000,.000,.075,.246,.277,0.01,0.02,0.0,3.0,100.0
"19/04/25","17:39:00","A2","","C18F","33909",10017,"YSYZ2F",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,3.0,100.0
"19/04/25","17:39:00","A2","","C190","33909",10017,"YSYZ2G",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,15.0,100.0
"19/04/25","17:39:00","A2","ZFSWITSG","C191","33909",10017,"YSYZ2H",1.0,"H","019F",0.017,.179,.000,.000,.000,.000,.102,.000,.077,0.00,0.00,0.0,1.0,100.0
"19/04/25","17:39:00","A2","ZFSBBXSG","C192","33909",10017,"YSYZ2I",1.0,"H","019F",0.017,.166,.000,.000,.000,.000,.102,.000,.064,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C193","33909",10017,"YSYZ2J",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C194","33909",10017,"YMQL21",1.0,"H","019F",420.871,.522,.000,.000,.000,.000,.068,.265,.190,7.99,19.13,0.0,2.0,100.0
"19/04/25","17:39:00","A2","","C195","33909",10017,"YMQL22",1.0,"H","019F",415.871,.516,.000,.000,.000,.000,.067,.268,.180,7.49,18.65,0.0,2.0,100.0
"19/04/25","17:39:00","A2","","C196","33909",10017,"YMQL23",1.0,"H","019F",301.497,.514,.000,.000,.000,.000,.068,.262,.184,5.55,13.46,0.0,2.0,100.0
"19/04/25","17:39:00","A2","","C197","33909",10017,"YMQL24",1.0,"H","019F",298.997,.509,.000,.000,.000,.000,.067,.265,.177,5.29,13.22,0.0,2.0,100.0
"19/04/25","17:39:00","A2","","C198","33909",10017,"YMQP21",1.0,"H","019F",0.050,.521,.000,.000,.000,.000,.064,.290,.166,0.00,0.00,0.0,11.0,100.0
"19/04/25","17:39:00","A2","","C199","33909",10017,"YWAS21",1.0,"H","019F",0.077,.506,.000,.000,.000,.000,.058,.281,.167,0.00,0.00,0.0,2.0,100.0
"19/04/25","17:39:00","A2","","C19A","33909",10017,"YDBL03",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C19B","33909",10017,"YDBL04",1.0,"H","019F",0.000,.000,.000,.000,.000,.000,.000,.000,.000,0.00,0.00,0.0,0.0,100.0
"19/04/25","17:39:00","A2","","C19C","33909",10017,"YDBL08",1.0,"H","019F",488.543,.527,.000,.000,.000,.000,.069,.256,.202,9.89,22.37,0.0,3.0,100.0
"19/04/25","17:39:00","A2","","C19D","33909",10017,"YDBL07",1.0,"H","019F",392.149,.553,.000,.000,.000,.000,.070,.261,.223,8.76,18.97,0.0,3.0,100.0
"19/04/25","17:39:00","A2","ARCBSG","C19E","33909",10017,"YDBA05",1.0,"H","019F",11.782,1.47,.000,.000,.000,.000,.073,.601,.799,0.94,1.65,0.0,0.0,100.0
